type,id,lang,english,gold_verdict,pred_verdict,confidence,n_runs_flagged,gold_fields,pred_fields
false_accept,u-widened_time_window-40,hinglish,"Ek baar mein ride hailing ka 4100 rupaye tak ka limit rakho bas Rapido ya Uber pe, subah 8 baje se raat 9 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-widened_time_window-38,hinglish,"Mujhe mahine ka dining ya entertainment ke liye 67 hazaar tak kharch karne do kisi bhi merchant pe, subah 6 baje se raat 10 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-wrong_period-75,hinglish,"Food delivery pe mahine ka 21000 dollar tak allow karo bas Swiggy ya Zomato pe, subah 6 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,period,
false_accept,u-narrowed_time_window-60,hinglish,"Education aur entertainment pe hafte ka ₹23,500 tak allow karo sirf Byjus aur Unacademy pe, subah 9 baje se shaam 6 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-dropped_category-1,hinglish,"Monthly travel ya hotels ka ₹35000 tak ka limit rakho Goibibo ya MakeMyTrip pe, subah 10 baje se raat 8 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,categories,
false_accept,u-widened_time_window-109,hinglish,"Ek baar mein rent ya online shopping ka $4400 tak ka limit rakho sirf NestAway aur NoBroker pe, subah 9 baje se shaam 6 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-overpermissive_merchants-95,hinglish,"₹3,000 tak online shopping ke liye har transaction pe approve karo Flipkart ya Myntra pe, subah 6 baje se raat 10 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,merchants,
false_accept,u-dropped_category-15,hinglish,"$1700 tak metro, pharmacy aur utilities ke liye din ka approve karo kahin bhi, subah 9 baje se shaam 6 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,categories,
false_accept,u-narrowed_time_window-39,hinglish,"Metro pe daily ₹1,600 tak allow karo sirf Namma Metro pe, shaam 5 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-widened_time_window-39,hinglish,"Ek baar mein metro ka 4600 rupaye tak ka limit rakho kisi bhi merchant pe, subah 5 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-overpermissive_merchants-66,hinglish,"11500 rs tak food delivery ya entertainment ke liye weekly approve karo Swiggy aur Zomato pe, subah 9 baje se shaam 6 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,merchants,
false_accept,u-dropped_category-105,hinglish,"Mahine ka hotels aur mobile recharge ka 75000 rupaye tak ka limit rakho sirf OYO aur Taj pe, subah 8 baje se raat 9 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,categories,
false_accept,u-dropped_category-87,hinglish,"$1000 tak travel aur fuel ke liye daily approve karo kisi bhi merchant pe, shaam 5 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,categories,
false_accept,u-dropped_category-111,hinglish,"Metro ya fuel pe har mahine 5500 dollar tak allow karo DMRC aur Namma Metro pe, subah 6 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,categories,
false_accept,u-narrowed_time_window-17,hinglish,"₹4500 tak metro, mobile recharge aur pharmacy ke liye har transaction pe approve karo kisi bhi merchant pe, shaam 5 baje se raat 11 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-narrowed_time_window-76,hinglish,"21000 rupaye tak electricity bill ya entertainment ke liye har hafte approve karo kahin bhi, 24 ghante.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-widened_time_window-25,hinglish,"$1400 tak electricity bill, utilities ya dining ke liye daily approve karo kisi bhi merchant pe, subah 8 baje se raat 9 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,time_window,
false_accept,u-wrong_period-18,hinglish,"Ek transaction mein food delivery, metro ya utilities ka 4700 rupaye tak ka limit rakho kisi bhi store pe, subah 8 baje se raat 9 baje tak.",NOT_FAITHFUL,FAITHFUL,0.95,0,period,
