type,id,lang,english,gold_verdict,pred_verdict,confidence,n_runs_flagged,gold_fields,pred_fields
false_reject,f138,hinglish,Mujhe roz groceries aur dining ke liye $2600 tak kharch karne do kisi bhi store pe din bhar.,FAITHFUL,NOT_FAITHFUL,0.7,3,,period
false_reject,f721,hinglish,"Mujhe ek baar mein utilities aur rent ke liye $4900 tak kharch karne do, kisi bhi time.",FAITHFUL,NOT_FAITHFUL,0.7,3,,period
false_reject,f750,hinglish,"Mahine ka utilities, dining aur ride hailing ka 10 hazaar rupaye tak ka limit rakho, subah 7 baje se dopahar 12 baje tak.",FAITHFUL,NOT_FAITHFUL,0.7,3,,period;time_window
false_reject,f776,hinglish,"8200 rupaye tak streaming ke liye har din approve karo JioCinema pe, subah 6 baje se raat 11 baje tak.",FAITHFUL,NOT_FAITHFUL,0.7,3,,time_window
false_reject,f219,hinglish,"$2900 tak metro ke liye ek baar mein approve karo bas DMRC ya Namma Metro pe, subah 6 baje se raat 10 baje tak.",FAITHFUL,NOT_FAITHFUL,0.7,3,,categories;merchants;period
false_reject,f324,hinglish,"Har transaction pe rent ka ₹400 tak ka limit rakho sirf NestAway pe, subah 8 baje se raat 9 baje tak.",FAITHFUL,NOT_FAITHFUL,0.7,3,,time_window
false_reject,f50,hinglish,"Mahine ka metro ka 90 hazaar rupaye tak ka limit rakho sirf DMRC ya Namma Metro pe, subah 6 baje se raat 11 baje tak.",FAITHFUL,NOT_FAITHFUL,0.667,3,,period;time_window
false_reject,f530,hinglish,"92500 rs tak travel ke liye mahine ka approve karo bas Cleartrip ya IRCTC pe, shaam 5 baje se raat 11 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,period;time_window
false_reject,f729,hinglish,"Mujhe din ka ride hailing ke liye 3100 rs tak kharch karne do, subah 9 baje se shaam 6 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,period;time_window
false_reject,f41,hinglish,"3000 dollar tak groceries ke liye weekly approve karo sirf Blinkit pe, subah 6 baje se raat 10 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,period;time_window
false_reject,f402,hinglish,"Education ya streaming pe ek transaction mein ₹2,100 tak allow karo sirf Byjus ya Unacademy pe, subah 7 baje se dopahar 12 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,categories;period
false_reject,f422,hinglish,"4000 dollar tak travel, ride hailing ya fuel ke liye ek transaction mein approve karo bas Cleartrip aur IRCTC pe, subah 5 baje se raat 11 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,time_window
false_reject,f734,hinglish,"1900 rupaye tak dining aur rent ke liye ek baar mein approve karo kisi bhi store pe, subah 7 baje se dopahar 12 baje tak.",FAITHFUL,NOT_FAITHFUL,0.65,3,,period;time_window
